game,period,secs_left,hull_area,made,shot_value
01.01.2016.DAL.at.MIA,1,256.0,487.540169652523,true,2.0
01.01.2016.DAL.at.MIA,1,238.0,171.79645488236503,false,3.0
01.01.2016.DAL.at.MIA,1,228.0,935.348739203748,true,2.0
01.01.2016.DAL.at.MIA,1,207.0,419.2177217895,false,2.0
01.01.2016.DAL.at.MIA,1,193.0,452.0662718717034,false,2.0
01.01.2016.DAL.at.MIA,1,176.0,507.1295813693118,false,2.0
01.01.2016.DAL.at.MIA,1,165.0,509.0840314598001,false,3.0
01.01.2016.DAL.at.MIA,1,151.0,370.6237383456379,false,2.0
01.01.2016.DAL.at.MIA,1,113.0,624.8934988641871,false,2.0
01.01.2016.DAL.at.MIA,1,95.0,719.7467517867044,false,2.0
01.01.2016.DAL.at.MIA,1,69.0,731.9360861148259,false,3.0
01.01.2016.DAL.at.MIA,1,56.1,766.7774889804928,true,2.0
01.01.2016.DAL.at.MIA,1,40.1,701.8596995380963,true,2.0
01.01.2016.DAL.at.MIA,2,702.0,530.4362931352615,false,2.0
01.01.2016.DAL.at.MIA,2,672.0,493.8863276273762,false,3.0
01.01.2016.DAL.at.MIA,2,666.0,679.4344800638398,true,3.0
01.01.2016.DAL.at.MIA,2,645.0,550.5583395719418,true,3.0
01.01.2016.DAL.at.MIA,2,631.0,594.8508905810664,true,2.0
01.01.2016.DAL.at.MIA,2,610.0,428.76447936217346,true,3.0
01.01.2016.DAL.at.MIA,2,598.0,904.7917153224972,false,2.0
01.01.2016.DAL.at.MIA,2,591.0,211.34493896018827,true,2.0
01.01.2016.DAL.at.MIA,2,538.0,597.5695213355671,true,2.0
01.01.2016.DAL.at.MIA,2,526.0,535.566145050067,true,2.0
01.01.2016.DAL.at.MIA,2,511.0,623.0058479576865,false,3.0
01.01.2016.DAL.at.MIA,2,493.0,513.2359933986224,true,3.0
01.01.2016.DAL.at.MIA,2,473.0,645.7286142480128,true,2.0
01.01.2016.DAL.at.MIA,2,441.0,250.4967324455397,true,2.0
01.01.2016.DAL.at.MIA,2,421.0,349.405808693087,false,2.0
01.01.2016.DAL.at.MIA,2,395.0,786.9460687653108,true,3.0
01.01.2016.DAL.at.MIA,2,379.0,533.144998193382,true,3.0
01.01.2016.DAL.at.MIA,2,347.0,716.699339938061,false,3.0
01.01.2016.DAL.at.MIA,2,334.0,707.2435971448856,true,2.0
01.01.2016.DAL.at.MIA,2,305.0,519.2070256596448,false,2.0
01.01.2016.DAL.at.MIA,2,288.0,697.1300261321879,false,2.0
01.01.2016.DAL.at.MIA,2,281.0,290.53348357425307,false,3.0
01.01.2016.DAL.at.MIA,2,271.0,899.4076431537438,true,2.0
01.01.2016.DAL.at.MIA,2,248.0,655.2891906431385,false,3.0
01.01.2016.DAL.at.MIA,2,237.0,271.561996178504,true,2.0
01.01.2016.DAL.at.MIA,2,220.0,1107.9592312901457,false,2.0
01.01.2016.DAL.at.MIA,2,214.0,572.8471079143707,true,2.0
01.01.2016.DAL.at.MIA,2,198.0,677.460592900609,true,2.0
01.01.2016.DAL.at.MIA,2,182.0,311.16571213479796,true,2.0
01.01.2016.DAL.at.MIA,2,170.0,534.6378621740739,true,3.0
01.01.2016.DAL.at.MIA,2,116.0,391.38443468627713,true,2.0
01.01.2016.DAL.at.MIA,2,93.0,515.6348520886148,true,2.0
01.01.2016.DAL.at.MIA,2,80.0,475.3913486660257,false,2.0
01.01.2016.DAL.at.MIA,2,69.0,584.472514954839,true,3.0
01.01.2016.DAL.at.MIA,2,47.5,355.98465550030573,true,3.0
01.01.2016.DAL.at.MIA,2,33.9,666.1084162989463,false,2.0
01.01.2016.DAL.at.MIA,2,31.2,495.2051352255633,true,2.0
01.01.2016.DAL.at.MIA,3,697.0,458.02072728303,true,2.0
01.01.2016.DAL.at.MIA,3,684.0,549.9303281078461,false,3.0
01.01.2016.DAL.at.MIA,3,667.0,723.9025441327013,false,3.0
01.01.2016.DAL.at.MIA,3,650.0,506.95747002726006,false,2.0
01.01.2016.DAL.at.MIA,3,631.0,705.0426731305964,false,2.0
01.01.2016.DAL.at.MIA,3,628.0,210.83666955833294,false,2.0
01.01.2016.DAL.at.MIA,3,611.0,630.3669078284,true,2.0
01.01.2016.DAL.at.MIA,3,568.0,696.9503424584791,true,2.0
01.01.2016.DAL.at.MIA,3,545.0,285.19035669370004,false,2.0
